url,napoletano,italiano
https://www.napoligrafia.it/musica/testi/madamaChichierchia.htm,'O marito è ciuncato cu 'e,Il marito è paralizzato
https://www.napoligrafia.it/musica/testi/connolaAmmore.htm,"d'argiento, ca, belle e lucente, fa 'st'ónne, Marí, passa 'sta varca d'ammore, 'sta cònnola d'oro, cantanno pe te","d'argento, che, belle e lucenti, rende queste onde, Maria, passa questa barca d'amore, questa culla d'oro, cantando per te"
https://www.napoligrafia.it/musica/testi/suonneSunnate.htm,'sta mana bella che mm'accarezzava,questa bella mano che mi accarezzava
https://www.napoligrafia.it/musica/testi/saglieSaglie.htm,mentre attuorno tutto more,mentre attorno tutto muore
https://www.napoligrafia.it/musica/testi/anemaNera.htm,"Stavota, siente a me, te","Stavolta, ascoltami, ti sei"
https://www.napoligrafia.it/musica/testi/pigliateNaPastiglia.htm,"Io cammino ogne notte, io cammino sbarianno, io nun tengo maje suonno, nun chiudo maje ll'uocchie","Io cammino ogni notte, io cammino sbraitando, io non ho mai sonno, non chiudo mai gli occhi"
https://www.napoligrafia.it/musica/testi/nAccordoInFa.htm,"Parola mia, parola mia d'onore","Parola mia, parola mia d'onore"
https://www.napoligrafia.it/musica/testi/varcaNapulitana.htm,"'Na varca sperduta, sbattuta, dimane, p' 'o mare, starrà","Una barca dispersa, sbattuta, domani, in mare, ci sarà"
https://www.napoligrafia.it/musica/testi/maistrale.htm,"Nun 'o siente, Maistrale, chi cummanna 'sti vvele","Non lo senti, Maestrale, chi comanda queste vele"
https://www.napoligrafia.it/musica/testi/eNonStaBene.htm,"Tu, cu 'sti ppónte 'e stelle, mi pungi il cuore, mi fai morí","Tu, con queste punte di stelle, mi pungi il cuore, mi fai morire"
https://www.napoligrafia.it/musica/testi/nAccordoInFa.htm,nemmeno se me l'ordina il dottore,nemmeno se me lo ordina il dottore
https://www.napoligrafia.it/musica/testi/ePpentite.htm,"sî cuntento? Mo ca pe te mm'hanno 'nzerrata cca? Si mamma aspetta 'o juorno ca mme pento, falle assapé ca so' pentita giá","contento? Ora che a causa tua mi hanno rinchiusa qua? Se mamma aspetta il giorno che mi pento, falle sapere che sono pentita già"
https://www.napoligrafia.it/musica/testi/napuleNaCanzone.htm,"Ma, pe s' 'a purtà, Quanta 'ngigniere vènono","Ma, per portarla via, Quanti ingegneri arrivano"
https://www.napoligrafia.it/musica/testi/aPizza.htm,"Entusiasmato 'a tutte 'st'apparate, urdinaje 'nu cefalo arrustuto","Entusiasmato da tutti questi apparati, ordinai un cefalo arrostito"
https://www.napoligrafia.it/musica/testi/videNapule.htm,Tutt' 'e ssirene d' 'o mare 'e Napule,Tutte le sirene del mare di Napoli
https://www.napoligrafia.it/musica/testi/oCuntoMariarosa.htm,"sotto e 'ncoppa t'hê 'a scarfà""","sotto e sopra ti devi riscaldare"""
https://www.napoligrafia.it/musica/testi/aCittaPulecenella.htm,Ah! Ah! Ah! (coro),Ah! Ah! Ah! (coro)
https://www.napoligrafia.it/musica/testi/tuSiChella.htm,fino a quanno piace a te,fino a quando vuoi tu
https://www.napoligrafia.it/musica/testi/serenatellaMare.htm,Tremma 'na mana 'a rèto a 'nu balcone,Trema una mano dietro ad un balcone
https://www.napoligrafia.it/musica/testi/commeDaLoMolino.htm,Comme da lo molino,Come nel mulino
https://www.napoligrafia.it/musica/testi/surdate.htm,'O tenente mm'ha 'ncucciato,Il tenente mi ha sorpreso
https://www.napoligrafia.it/musica/testi/videNapule.htm,"Comm' 'e brillante luceno, 'e stelle se cunfondono","Come i brillanti splendono, le stelle si confondono"
https://www.napoligrafia.it/musica/testi/aLunaNapule.htm,Mare che canta meglio 'e nu tenóre,Mare che canta meglio di un tenore
https://www.napoligrafia.it/musica/testi/tAggiaLassaMari.htm,"ch'ha dda suffrì, pe stà luntano 'a te","cosa deve soffrire, per stare lontano da te"
https://www.napoligrafia.it/musica/testi/lariula.htm,"Voglio campá cu te, murí cu tico","Voglio vivere con te, morire con te"
https://pulcinella291.forumfree.it/,"dint' 'a notte, canta","nella notte, canta"
https://www.napoligrafia.it/musica/testi/oiliOila.htm,"Si no tu rieste sola, sola, sola, e llariulà","Se no resti sola, sola, sola, e lariulà"
https://www.napoligrafia.it/musica/testi/mandulinataEmigrante.htm,"Sî tu, sî tu, cittá d' 'e manduline, d' 'a giuventù, d' 'e suonne, d' 'e ciardine","Sei tu, sei tu, città dei mandolini, della giovinezza, dei sogni, dei giardini"
https://www.napoligrafia.it/musica/testi/eZucculille.htm,"Va 'nu cuófano e miezo 'e denare, 'nu vero tesoro, 'sta semplicitá","Vale un forziere e mezzo di denari, un vero tesoro, questa semplicità"
https://www.napoligrafia.it/musica/testi/ariettaMalinconica.htm,cu 'na malincunia,con una malinconia
https://www.napoligrafia.it/musica/testi/allertaSentinella.htm,"dicere? ""All'erta, sentinella!""",".. ""All'erta, sentinella!"""
https://www.napoligrafia.it/musica/testi/freva.htm,Freva,Febbre
https://www.napoligrafia.it/musica/testi/tarantellaInternazionale.htm,Canta e guàrdame,Canta e guardami
https://www.napoligrafia.it/musica/testi/bammenella.htm,"'O zallo s' 'o 'mmocca, ll'avota 'a capa e s'abbocca, ma, nun appena mme tocca, mme n'ha dda manná","L'allocco ci abbocca, gli gira la testa e cade, ma, non appena mi tocca, mi deve mandar via"
https://www.napoligrafia.it/musica/testi/oCuntoMariarosa.htm,"Figliole d'Antignano1, bona ge', 'o cunto 'e Mariarosa è chistu cca","Ragazze di Antignano1, brava gente, il racconto di Mariarosa è questo qua"
https://www.napoligrafia.it/musica/testi/oTrenoSole.htm,"Ah, chistu treno, pecché","Ah, questo treno perchè"
https://www.napoligrafia.it/musica/testi/napuleBello.htm,"Napule è comm'â femmena, te fa venì 'o gulìo","Napoli è come una donna, ti venire la voglia"
https://www.napoligrafia.it/musica/testi/aRumbaScugnizze.htm,'N'ata pianta p' 'o salotto,Un'altra pianta per il salotto
https://www.napoligrafia.it/musica/testi/aLuciana.htm,"A 'sta Luciana ca passa e spassa, scialle 'e lusso, pettenessa, pe 'na semmana m' 'a faticasse, po 'a fermasse, lle dicesse: ""Io nun ve cerco niente, ma dateme 'o permesso, ve do' 'nu vaso 'ncopp'â pettenessa""","A questa luciama che passa e ripassa, scialle di lusso, pettine, per una settimana me la lavorerei, poi la fermerei, le direi: ""Io non vi chiedo niente, ma datemi il permesso, vi do un bacio sul pettine"""
https://www.napoligrafia.it/musica/testi/aSignoraChaChaCha.htm,Tene 'o ppepe e tene 'o ffuoco,Ha il pepe e ha il fuoco
https://www.napoligrafia.it/musica/testi/stradaNfosa.htm,"mm'hê ditto addio, pecché? 'Na vota ire felice cu mme","mi hai detto addio, perchè? Una volta eri felice con me"
https://www.napoligrafia.it/musica/testi/canzoneTerzigno.htm,turnato 'o mese,tornato il mese
https://www.napoligrafia.it/musica/testi/llItaliaBella.htm,e nun è doce chello ca se prova,e non è dolce quello che si prova
https://www.napoligrafia.it/musica/testi/priggiunieroGuerra.htm,"'A guerra è stata, è stata pe mme 'a morte","La guerra è stata, è stata per me la morte"
https://www.napoligrafia.it/musica/testi/perPianoforteLacrime.htm,"Cu 'na speranza 'int'ô core, 'Nu bicchiere 'e whisky, 'o pianoforte e chesta luna","mi metto a suonare. Un bicchiere di whisky, il pianoforte e questa luna"
https://www.napoligrafia.it/musica/testi/aCartulinaNapule.htm,"'sta cartulina 'e Napule! Che gioja, 'stu Pusilleco, 'sta villa quant'è fina","questa cartolina di Napoli. Che gioia, questa. Posillippo"
https://www.napoligrafia.it/musica/testi/nAccordoInFa.htm,Nèh chella 'o juorno quínnece,"Neh, quella il giorno quindici"
https://www.napoligrafia.it/musica/testi/lariula.htm,"Lei: Sî stato sempe bello e 'ntussecuso, e pure, siente, vide che te dico, nun mme ne 'mporta ca sî furiuso","Lei: Sei sempre stato bello e irascibile, eppure, senti, guarda quello che ti dico, non mi importa che sei furioso"
https://www.napoligrafia.it/musica/testi/belzebu.htm,"'e Rumane, 'e Sarracine, 'e Spagnuole e ll'Angioine, 'e Tedesche, 'e Marucchine, e chist'ate che saje tu","i Romani, i Saraceni, gli Spagnoli e gli Angioini, i Tedeschi, i Marocchini, e questi che conosci tu"
https://www.napoligrafia.it/musica/testi/pasqualeMilitare.htm,Nun è p' 'o ffà sapé,Non è per farlo sapere
https://www.napoligrafia.it/musica/testi/eNonStaBene.htm,che tieni in bocca,che hai in bocca
https://www.napoligrafia.it/musica/testi/cientoStrade.htm,cadute 'int'a ll'estate,cadute in estate
https://www.napoligrafia.it/musica/testi/aMargellina.htm,"danno 'e vase, ce corre 'o core e ce ha pigliato ll'uso: se scetano 'e ffigliole dint'ê ccase","i baci, ci corre il cuore e abbiamo preso un'abitudine: si svegliano le ragazze nelle case"
https://www.napoligrafia.it/musica/testi/suttanellaEcazunciello.htm,'e 'nu bello piccirillo,di un bel ragazzo
https://www.napoligrafia.it/musica/testi/suonneSunnate.htm,"Che sentimento, nce pienze cchiù Carmé? Te vène a mente? Suonne sunnate","Che passione, ci pensi più Carmela? Ti ricordi? Sogni sognati"
https://www.napoligrafia.it/musica/testi/desiderioEte.htm,"Dint'â nuttata placida, serena e chiena 'e stelle, vutànnome e girànnome, sunnaie chill'uocchie belle, che tiene 'nfronte tu","Nella notte placida, serena e piena di stelle, girando e rigirandomi, sognai quegli occhi belli, che hai in viso tu"
https://www.napoligrafia.it/musica/testi/oPrincipeIndiano.htm,"""chistu dono nun pòzzo accettà""","""questo dono non posso accettare"""
https://www.napoligrafia.it/musica/testi/oMalamente.htm,Tengo a cinquanta femmene 'e riserva,Ho cinquanta donne di riserva
https://www.napoligrafia.it/musica/testi/aSurrentina.htm,ca se pònno criá,che si possano creare
https://www.napoligrafia.it/musica/testi/aResatella.htm,Pecchè me vuò 'ncantà cu 'sta resatella,Perchè mi vuoi incantare con questa risata
https://www.napoligrafia.it/musica/testi/mandulinataLuna.htm,reggina,regina
https://www.napoligrafia.it/musica/testi/aTrummettaVicaria.htm,ch'è figlio 'e rre,che è figlio di re
https://www.napoligrafia.it/musica/testi/siCartaCanusciuta.htm,"Tu sî carta canusciuta, tu sî sempe chella lla""",sono chiacchiere perdute. Tu sei una carta conosciuta
https://www.napoligrafia.it/musica/testi/voglioBeneSuloAtte.htm,"vicino a tte? E mo, dimme, cu che core","vicino a te? E ora, dimmi, con che cuore"
https://www.napoligrafia.it/musica/testi/scapricciatiello.htm,"Tutt' 'e mmatine, mamma, dint'â cchiesa, prega, pe te, 'a Madonna e nun repòsa","Tutte le mattine, tua. mamma, in chiesa, prega, per te, la Madonna e non riposa"
https://www.napoligrafia.it/musica/testi/maliziusella.htm,"Pe' 'nu vasillo doce, doce, doce, tu mme faje 'mpazzí","Per un bacino dolce, dolce, dolce, mi fai impazzire"
https://www.napoligrafia.it/musica/testi/loZoccolaro.htm,Nce ne stanno piccerelle,Ce ne sono di piccole
https://www.napoligrafia.it/musica/testi/tornaSurriento.htm,.,.
https://www.napoligrafia.it/musica/testi/cuntoLampare.htm,e facitela pregà,e lasciatela pregare
https://www.napoligrafia.it/musica/testi/aCanzoneStelle.htm,"Ma 'stu core te tene attaccata, sulo 'a morte ce sparte, Marí","Ma questo cuore ti tiene attaccata, solo la morte ci divide, Maria"
https://www.napoligrafia.it/musica/testi/varcaDammore.htm,ca cchiù nun turnarrà,che più non tornerà
https://www.napoligrafia.it/musica/testi/treRundinelle.htm,"""Vola e va', vola e va'","""Vola e vai, vola e vai"
https://www.napoligrafia.it/musica/testi/agata.htm,"'A matina, 'nu bicchiere d'acqua, senza cafè","La mattina, un bicchiere d'acqua, senza caffè"
https://www.napoligrafia.it/musica/testi/treRundinelle.htm,"""Turnarraje, cumpagna mia?""","""Tornerai, compagna mia?"""
https://www.napoligrafia.it/musica/testi/arriArriCavalluccio.htm,ca mm'encantajeno 'e rredini e 'a bacchetta,che m'incantarono le redini e la bacchetta
https://www.napoligrafia.it/musica/testi/dincelloTu.htm,"Dincello tu, fammella riturnà","Diglielo tu, fammela ritornare"
https://www.napoligrafia.it/musica/testi/chitarrellaChitarre.htm,Addio canzone,Addio canzoni
https://www.napoligrafia.it/musica/testi/suonnoMarechiaro.htm,E dimme ancora,E dimmi ancora
https://www.napoligrafia.it/musica/testi/ahAmmoreCheFaFa.htm,"e, 'mpietto, mm'ha cusuto 'na figura","e, in petto, mi ha cucito una figura"
https://www.napoligrafia.it/musica/testi/voglioBeneSuloAtte.htm,te vulesse 'nzieme a me,ti vorrei insieme a me
https://www.napoligrafia.it/musica/testi/suspiroCapemonte.htm,"e 'a luna, 'mmiez'ê ffronne, tremma e luce","a Capodimonte, quando tutto è in pace"
https://www.napoligrafia.it/musica/testi/quantoBonaFigliaVosta.htm,Io non so dir che avviene,Io non so dire cosa avviene
https://www.napoligrafia.it/musica/testi/funtanaAllOmbra.htm,Po ce venette,Poi venni
https://www.napoligrafia.it/musica/testi/canzoneChiarastella.htm,"e, ca pe tanto è cchiù azzeccuso e bello, pe quanto cchiù se 'ntreccia 'e 'spressione","e, più è appiccicoso e bello, tanto più si intreccia di espressione"
https://www.napoligrafia.it/musica/testi/unUrlatoreAnapule.htm,per fare al Signor Sindaco,per fare al Signor Sindaco
https://www.napoligrafia.it/musica/testi/serenatellaSciueSciue.htm,è 'na serenatella,è una serenatella
https://www.napoligrafia.it/musica/testi/cicerenella.htm,"pennata, e, tutta la notte, steva allummata","tetto spiovente, e, tutta la notte, stava illuminato"
https://www.napoligrafia.it/musica/testi/cielo.htm,e tutto ll'oro d' 'o sole lucente,e tutto l'oro del sole lucente
https://www.napoligrafia.it/musica/testi/sciosciaPopolo.htm,Làlala – làlala – làlala – làlala – làila,Làlala – làlala – làlala – làlala – làila
https://www.napoligrafia.it/musica/testi/coreMamma.htm,Ch'a 'o primmo ammore mme,Che al primo amore mi
https://www.napoligrafia.it/musica/testi/scalinatella.htm,o scinne,o scendi
https://www.napoligrafia.it/musica/testi/palommaMare.htm,.,.
https://www.napoligrafia.it/musica/testi/laraLaraLaraVolimmoPazzia.htm,io sempe voglio stà,io sempre voglio stare
https://www.napoligrafia.it/musica/testi/oNnammuratoMio.htm,ca mm'aggi' 'a movere,perchè mi devo muovere
https://www.napoligrafia.it/musica/testi/siCartaCanusciuta.htm,"Bella mia chi t'ha penzato? E, facenno 'stu pparlá, tu te cride 'e minacciá","Che peccato devo pagare? E, parlando così, tu credi di minacciare"
https://www.napoligrafia.it/musica/testi/madamaChichierchia.htm,"e nun ghiéva né annanze e né arreto, 'a Chichierchia 'o facette fallí","e non andava né bene né male, la Cicerchia lo fece fallire"
https://www.napoligrafia.it/musica/testi/brinneso.htm,un brínneso,facciamo un brindisi
https://www.napoligrafia.it/musica/testi/perPianoforteLacrime.htm,Chesta canzone che piaceva,Questa canzone che ti
https://www.napoligrafia.it/musica/testi/maVePareVePareVePa.htm,"pranzo, ci credete? Si decise per pasta e fagioli, mi capite? ""E va be'"" disse lei ""sará fatto, ma che vuó pe secondo piatto?""","pranzo, ci credete? Si decise per pasta e fagioli, mi capite? ""E va beh"" disse lei ""sarà fatto, ma cosa vuoi per secondo piatto?"""
https://www.napoligrafia.it/musica/testi/malepenziero.htm,"pe farme 'o core spezzá, pe farme ancora danná","per spezzarmi il cuore, per farmi ancora dannare"
https://www.napoligrafia.it/musica/testi/frescaSposa.htm,"Margellina, ce so' trasuta appena mmaretata","Mergellina, ci sono entrata appena sposata"
https://www.napoligrafia.it/musica/testi/naCanzuncellaDoceDoce.htm,'Na canzuncella ca trasesse,Una canzoncina che entri
https://www.napoligrafia.it/musica/testi/zappatore.htm,Chi so'? Che ve ne 'mporta,Chi sono? Cosa vi interessa
https://www.napoligrafia.it/musica/testi/maVePareVePareVePa.htm,"e nun capisce niente, mme fa ascí pazzo a me","e non capisce niente, mi fa impazzire"
https://www.napoligrafia.it/musica/testi/pecche.htm,"juorno, 'a sera, ma 'stu turmiento mio nun vo' passà","giorno, la sera, ma questo mio tormento non vuole passare"
https://www.napoligrafia.it/musica/testi/cheBeneVoglioTe.htm,"tu tiene, quanno t'avanto 'sti capille d'oro, quanno mme siente 'e dì: ""Te voglio bene"", quanno mme siente 'e dì ca pe te moro","che hai, quando ammiro questi capelli d'oro, quando mi senti dire: ""Ti voglio bene"", quando mi senti dire che per te muoio"
https://www.napoligrafia.it/musica/testi/notteNcantata.htm,Nun passà,Non passare
https://www.napoligrafia.it/musica/testi/tAggioPerduta.htm,"Pe quanto è gruosso 'o mmale che mm'hê fatto, pe tanto 'e bene te 'n'ha dda venì","Tanto grande è il male che mi hai fatto, tanto bene ti deve ritornare"
https://www.napoligrafia.it/musica/testi/liliKangy.htm,"Caro Bebé, che guarde a fá? Io quanno veco a te","Caro Bebè, cosa guardi? Io quanto ti vedo"
https://www.napoligrafia.it/musica/testi/vennegna.htm,sempe vo' truvà,vuol sempre trovare
https://www.napoligrafia.it/musica/testi/serenataMargellina.htm,Margellina,Mergellina
https://www.napoligrafia.it/musica/testi/guaglione.htm,"Staje sempe cca, 'mpuntato","Sei sempre qui, piazzato"
https://www.napoligrafia.it/musica/testi/letteraNatale.htm,"Mia cara Maria, penzanno ch'è Natale, ve benedico","Mia cara Maria, pensando che è Natale, vi benedico"
https://www.napoligrafia.it/musica/testi/quannoTramontaSole.htm,"che, 'a tantu tiempo, penza, aspetta e spera","che, da tanto tempo, aspetta e spera"
https://www.napoligrafia.it/musica/testi/abbracciatoColCuscino.htm,mme trovo 'a coda 'mmano,mi trovo la coda in mano
https://www.napoligrafia.it/musica/testi/hannAturna.htm,"Se capisce, dato il tempo",fanno loro
https://www.napoligrafia.it/musica/testi/nuBarcone.htm,"Po s'aunìsceno 'o calore, ll'astinenza e 'a giuventù","Poi si uniscono il caldo, l'astinenza e la gioventù"
